forum_url,subject_url,post_member_group,user_url,post_count,user_date_registered,user_location,post_user,subject_title,post_date,post_text,user_last_activity,forum_title,forum_text,subject_user
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/107957-menstruacion-con-dolor-fuerte-y-moquillo-transparente,Junior Member,http://www.onmeda.es/foros/member/79269-aleany,1,Ingreso: 17/04/17,,Aleany,Menstruacion con dolor fuerte y moquillo transparente,"17/04/17, 02:05:23",Hola necesito ayuda tengo una duda nunca e sido regular en mi periodo me e revisado y dicen que no tengo nada pero esta vez tuve un retraso de un mes y después del mes me bajo como 2 días pero muy poquito solo manche y durant 3 días. Nada y ahora ya apareció mi periodo pero acompañado de mucho dolor y me está bajando normal pero tengo mucho dolor y al ir al baño note que me bajaba moquillo transparente  gelatinoso  esto es normal? Nunca había sentido dolor así . Tengo relaciones con mi pareja y no nos cuidamos pero mañana iré al doctor solo q quiero saber si hoy puede alguien de aquí decirme qué opinan q es?,"Última Actividad: 17/04/17, 02:08:52",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,Aleany
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/10469-muñeca,1,Ingreso: 15/01/15,,Muñeca,Después de IMPLANON cuánto tarda la regla?,"15/01/15, 06:14:58","Re: Después de IMPLANON cuánto tarda la regla?
Retire el implanon el día 13 de enero 15 ,debo esperar para tener relaciones ?  ¿ en cuanto tiempo bajo de peso ?","Última Actividad: 15/01/15, 06:17:21",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/11587-elani,1,Ingreso: 02/03/15,,elani,Después de IMPLANON cuánto tarda la regla?,"02/03/15, 16:14:34","Re: Después de IMPLANON cuánto tarda la regla?
Hola dr necesito un poco de ayuda yo temgo el implante implanon, pero los primeros meses manchaba normal. Y ahora tengo 4 meses k no me llega nada e querido quitarmelo x eso pero necesito k me digan algo","Última Actividad: 02/03/15, 19:02:32",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/11815-aescajadillo,1,Ingreso: 11/03/15,,aescajadillo,Después de IMPLANON cuánto tarda la regla?,"11/03/15, 01:10:19","Re: Después de IMPLANON cuánto tarda la regla?
Buenas noches, mi consulta es la siguiente: me colocaron el implanon el 28-11-2013 y me lo retiré el 07-02-2015. Durante todo ese tiempo no tuve el período.  Tuve relaciones sinprotección el 11-febrero. Hasta esta fecha no he tenido el periodo y no tengo síntomas ni nada. Me hice 2 pruebas de embarazo y salieron negativos. cual sería la causa por la wue no me ha llegado el Período? Mil gracias.","Última Actividad: 11/03/15, 04:15:57",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/14457-lucy1013,1,Ingreso: 30/06/15,,lucy1013,Después de IMPLANON cuánto tarda la regla?,"30/06/15, 17:43:41","Re: Después de IMPLANON cuánto tarda la regla?
Hola yo apenas el 6/26/15 me kite mi iimplanon aun no tengo relasiones con mi pareja (xq anda en otro lado trabajando regresa asta agosto) y desde que me lo kitaron estoy arrojando cosa como cafe que tiene un holor fuertesito a que se debe eso y si es normal??? Grasias y saludos desde California :-)","Última Actividad: 30/06/15, 17:57:48",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/14505-aleja-vg,1,Ingreso: 02/07/15,,Aleja.vg,Después de IMPLANON cuánto tarda la regla?,"02/07/15, 00:11:20","Re: Después de IMPLANON cuánto tarda la regla?
Hola, hace una semana me retiraron el emplanon porque tenia mi periodo muy desorganizado, pero venia tomando un paquete de pastillas anticonceptivas este mes las acabe el viernes y hoy ajustó 5 dias  que las acabe y aun no me baja y tuve relaciones sin preservativo hace 10 dias es posible estar embarazada o es normal que se tarde","Última Actividad: 05/07/15, 04:31:48",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/14767-brendaojeda,1,Ingreso: 15/07/15,,brendaojeda,Después de IMPLANON cuánto tarda la regla?,"15/07/15, 09:51:04","Re: Después de IMPLANON cuánto tarda la regla?
Hola m retiraron el.implante el 2 de junio y aun no me baja.como es solo e estado manchando un poco esto es normal ??","Última Actividad: 15/07/15, 09:52:23",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/15045-deli,1,Ingreso: 26/07/15,,deli,Después de IMPLANON cuánto tarda la regla?,"26/07/15, 16:19:37","Re: Después de IMPLANON cuánto tarda la regla?
buenos dias mi caso es q yo me coloq el implanon el ddia 2 de junio y me llego el periodo el 19 de junio pero como vi q me duro tanto decidi retirarmelo el 28 de junio y segui con el periodo hasta el 2 de julio donde me aplique  vitamina k desde q me lo retire e mantenido relaciones sin proteccion y e mantenido colicos como si fuera el periodo pero no baja hoy es 26 de julio y no ha llegado  hay posibilidad de un embarazo?? en relaidad ps si quisiera estarlo","Última Actividad: 26/07/15, 16:19:39",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/13737-brenday,1,Ingreso: 25/05/15,,brenday,Después de IMPLANON cuánto tarda la regla?,"25/05/15, 04:41:15","Re: Después de IMPLANON cuánto tarda la regla?
Hola yo tengo una gran pregunta yo ya tengo año y medio q me retire el.implanon pero pues no he mestruado  ni puedo quedar embarazada  me fusta ya q quiero un segundo be pero pues no se a q se deba cabe mencionar q al colocarlo.con enseñanza a ganar pero y también al retirarlo no baje nada por favor alguien q me oriente?","Última Actividad: 25/05/15, 04:44:49",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/15319-marytachp,1,Ingreso: 08/08/15,,MarytaCHP,Después de IMPLANON cuánto tarda la regla?,"08/08/15, 17:52:49","Re: Después de IMPLANON cuánto tarda la regla?
Buen dia tengo una pregunta muy importante.. Yo hace tres años me coloque el implante tenia q extraermelo en el mes de febrero 2015 pero x motivos de mi trabajo y d mis estudios no pude realizarme la extraccion en esa fecha... lo que es febrero marzo y abril me cuide con preservativo pero el 4 de mayo tuve relaciones sin preservativo luego los primeros dias del mes de julio me extrege el implante pero no me ha bajado la menstruacion... En estos dia he tenido dolores en el vientre como de periodo pero no me baja incluso en los meses anteriores he tenido los mismos dolores..¿¿ Que posibilidades hay de un embarazo???? tengo miedo hacerme una prueba .... porfa ayudenme..","Última Actividad: 08/08/15, 18:02:31",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/1709-después-de-implanon-cuánto-tarda-la-regla,Junior Member,http://www.onmeda.es/foros/member/15437-gaby_ale,1,Ingreso: 14/08/15,,GABY_ALE,Después de IMPLANON cuánto tarda la regla?,"14/08/15, 16:49:33","Re: Después de IMPLANON cuánto tarda la regla?
el 10 de agosto de este año me quite el implanon solo iba para dos meses de tenerlo puesto, y esta semana he tenido relaciones sexuales que posibilidades hay de quedar embarazada, gracias respondan xfa","Última Actividad: 14/08/15, 16:49:34",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,aliciaaaa
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/551-maria2598,1,Ingreso: 11/12/12,,MARIA2598,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"11/12/12, 13:25:15","tengo un retraso de 12 días, hace menos de un mes me detectaron ovarios poliquisticos y no puedo empezar con el tratamiento por el retraso de mi regla.
solo he mantenido relaciones sexuales el dia 29 de mi periodo, al principio no usamos preservativo pero al rato se lo puso.ya tenia síntomas de que me iba a bajar pero todavía nada. puede ser a causa de los ovarios mi retraso o porque puedo estar embarazada?","Última Actividad: 12/12/12, 08:56:05",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Experto,http://www.onmeda.es/foros/member/171-dra-cristina-martín,589,Ingreso: 07/09/12,,,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"12/12/12, 01:16:20","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
Estimada María,
muchas gracias por la confianza puesta en nosotros.
Le indico que realmente sí existe la posibilidad de que usted esté embarazada, aunque es obvio que el retraso se pueda deber a su patología, o a otras causas diversas. Mi consejo, pues, es que no se demore y se haga la prueba del embarazo y vaya a su médico para salir de dudas.
Un saludo cordial
Dra. Cristina Martín","Última Actividad: 28/04/14, 23:01:00",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/107671-ayuda-¿nuvarring-es-imcompatible-con-medicamentos-para-la-candidiasis,Junior Member,http://www.onmeda.es/foros/member/79191-nirajb,1,Ingreso: 11/04/17,,nirajb,"AYUDA, ¿Nuvarring es imcompatible con medicamentos para la candidiasis?","11/04/17, 17:22:30","Buenas!
Tengo una duda. He tenido candidiasis y llevo una semana aplicándome Sertaconazol Ginedermofix y, como eso no ha surtido efecto, hoy me pondré un óvulo de Laurimic. Soy usuaria de Nuvarring, el anillo vaginal anticonceptivo. ¿Son compatibles los medicamentos con el anticonceptivo? ¿Puedo mantener relaciones sin tener que utilizar otro tipo de anticonceptivo?Gracias!!","Última Actividad: 13/04/17, 16:32:55",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,nirajb
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Experto,http://www.onmeda.es/foros/member/171-dra-cristina-martín,589,Ingreso: 07/09/12,,,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"13/01/13, 17:20:31","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
Estimada Karen,
lo primero es decirle que le agradezco la confianza puesta en nosotros.
El Síndrome de ovario poliquistico es un síndrome de tipo genético que cursa con distintos síntomas:
- reglas irregulares
- acné
-hirsutismo
- tendencia al sobrepeso
- disminución de la fertilidad.
El tratamiento simplemente trata de aliviar los síntomas. El Diane, como es antiandrógeno, además de ser anticoncéptivo, disminuye el acné y el vello. Los anticonceptivos que menciona, le protegen igualmente de un embarazo no deseado y, como las dosis hormonales, son menores, sus efectos secundarios también lo son, pero no serán tan efectivos en esos otros síntomas.
También habría que asegurarse que la tendencia a engordar es por el Diane y no por el síndrome mismo.
En cualquier caso, puede cambiar un tiempo de anticonceptivos y usted misma podrá valorar la diferencia y si prefiere, según los resultados, cambiarse de forma definitiva.
Un saludo cordial
Dra. Cristina Martín","Última Actividad: 28/04/14, 23:01:00",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/659-karen-vergara-ortiz,3,Ingreso: 13/01/13,,karen vergara ortiz,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"13/01/13, 03:44:05","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
hola,
soy karen
hace 2 años me diagnosticaron ovarios poliquisticos y me recetaron diane 35, la verdada al principio me cayeron bien pero a lo largo me han engordado de una manera desproporcionada, deseo hace 2 meses interrumpi el tratamiento pero no quiero que este mal persista ni se desarrolle mas.
es mi pregunta si el anticonceptivo BELARA O YAZMIN,  me harian bien y no causaria estos efectos y me protejan de un embarazo no deseado.
gracias","Última Actividad: 19/01/13, 02:40:59",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/659-karen-vergara-ortiz,3,Ingreso: 13/01/13,,karen vergara ortiz,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"13/01/13, 21:34:05","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
agradeciendo su respuesta
doctor, entendiendo lo que me dice, entonces que me recomendaria, que no fuera el diane. estoy segura que es la pildora , pues desde que la suspendi hace 2 meses he ido bajando de peso... la verdad no se que tomar ... pero quiciera que fuera efectivo y bueno
gracias y mil gracias por su atencion","Última Actividad: 19/01/13, 02:40:59",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Experto,http://www.onmeda.es/foros/member/171-dra-cristina-martín,589,Ingreso: 07/09/12,,,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"18/01/13, 23:52:27","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
Estimada Karen,
entonces, depende de los síntomas que quiera tratarse. Para evitar embarazos, acudir a, por ejemplo, unos anticonceptivos financiados, como Detrinelle, con pocas dosis de hormonas, que son efectivos y no aumentan el peso. Para el acné y resto de síntomas acudir a tratamientos no hormonales. Tratamientos con antibióticos y/o cremas para el acné, depilación física para el vello, etc..
Para cualquier síntomas que dude en concreto, puede preguntarme.
Un saludo cordial
Dra, Cristina Martín","Última Actividad: 28/04/14, 23:01:00",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Junior Member,http://www.onmeda.es/foros/member/659-karen-vergara-ortiz,3,Ingreso: 13/01/13,,karen vergara ortiz,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"19/01/13, 02:45:46","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
gracias por su respuesta doctor
pero en el momento no tego acne ni exceso de vellosidad
solo me aqueja el dolor y la poca regla que tengo debido a los quistes en los ovarios,,,, solo deseo saber que anticonceptivo puedo seguir tomando para desvanecerlos y regularme sin engordar mas
agradeciendo su pronta respuesta
karen","Última Actividad: 19/01/13, 02:40:59",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
http://www.onmeda.es/foros/ginecología,http://www.onmeda.es/foros/ginecología/697-embarazo-o-retraso-ovarios-poliquisticos,Experto,http://www.onmeda.es/foros/member/171-dra-cristina-martín,589,Ingreso: 07/09/12,,,EMBARAZO O RETRASO OVARIOS POLIQUISTICOS,"20/01/13, 22:15:56","Re: EMBARAZO O RETRASO OVARIOS POLIQUISTICOS
Estimada Karen,
entonces cualquier anticonceptivo de la nueva generación es válido. Yo le aconsejo el que le indiqué: Destrinelle (Etinilestradiol 20μg y Drospirenona 3 mg) Al menos es el que está financiado por la Seguridad Social y no sólo es eficaz, sino que lo consigue más barato y regulado por su médico de cabecera que le puede ir haciendo las analíticas de control que convienen con la toma de anticonceptivos.
Un saludo cordial
Dra. Martín González","Última Actividad: 28/04/14, 23:01:00",Ginecología,¿Qué hacer en caso de sangrados intermenstruales? ¿Qué puede hacerse frente a los hongos vaginales? relacionadas con el tema. ¡Plantea tu pregunta!,MARIA2598
